J,27,"","",11/27/2025,11/01/2025,"",Edge General Ledger,L003,-144.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,27,"","",11/27/2025,11/01/2025,"",Edge General Ledger,L003,12.00,2210-0000,"","",1000,Deferred Insurance Liability
J,27,"","",11/27/2025,11/01/2025,"",Edge General Ledger,L003,144.00,2210-0000,"","",1000,Deferred Rent Liability
J,28,"","",11/28/2025,11/01/2025,"",Edge General Ledger,L003,-48.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,28,"","",11/28/2025,11/01/2025,"",Edge General Ledger,L003,-1196.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,28,"","",11/28/2025,11/01/2025,"",Edge General Ledger,L003,48.00,2210-0000,"","",1000,Deferred Insurance Liability
J,28,"","",11/28/2025,11/01/2025,"",Edge General Ledger,L003,1196.00,2210-0000,"","",1000,Deferred Rent Liability
J,29,"","",11/29/2025,11/01/2025,"",Edge General Ledger,L003,-72.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,29,"","",11/29/2025,11/01/2025,"",Edge General Ledger,L003,-1182.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,29,"","",11/29/2025,11/01/2025,"",Edge General Ledger,L003,72.00,2210-0000,"","",1000,Deferred Insurance Liability
J,29,"","",11/29/2025,11/01/2025,"",Edge General Ledger,L003,1182.00,2210-0000,"","",1000,Deferred Rent Liability
J,30,"","",11/30/2025,11/01/2025,"",Edge General Ledger,L003,-135.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,30,"","",11/30/2025,11/01/2025,"",Edge General Ledger,L003,-1804.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,30,"","",11/30/2025,11/01/2025,"",Edge General Ledger,L003,106.00,2210-0000,"","",1000,Deferred Insurance Liability
J,30,"","",11/30/2025,11/01/2025,"",Edge General Ledger,L003,1535.00,2210-0000,"","",1000,Deferred Rent Liability
J,30,"","",11/30/2025,11/01/2025,"",Edge General Ledger,L003,29.00,5000-0010,"","",1000,Insurance Revenue
